key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	depth	depthAccuracy	sex	higherGeography	modified	datasetName	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	islandGroup	typeStatus	otherCatalogNumbers	dynamicProperties
4444206016	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.971+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	56.1987187	-139.1980356	{}	Pacific Ocean	1969.0	5.0	18.0	1969-05-18	138.0	138.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.971+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c050af12-cbda-48c1-808f-55f4f1dc7afe'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	EUROPE	RV Vityaz_cruise 45_st.6117	c050af12-cbda-48c1-808f-55f4f1dc7afe	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Baranof is. Transect	6117	OBFc	4444206016	c050af12-cbda-48c1-808f-55f4f1dc7afe	3350.0 - 3370.0 m	INV0002866	IORAS	IORAS	cruise 45	fd699988-ab5d-4737-9443-9085cea191d2															
4444205518	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.095+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	51.6657752	-162.9976978	{}	Pacific Ocean	1969.0	6.0	15.0	1969-06-15	166.0	166.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.095+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'fa6ee420-efa3-41e3-8ca0-d03f5ea0cb18'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	EUROPE	RV Vityaz_cruise 45_st.6143	fa6ee420-efa3-41e3-8ca0-d03f5ea0cb18	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	north Pacific	6143	OBFc	4444205518	fa6ee420-efa3-41e3-8ca0-d03f5ea0cb18	4820.0 m	INV0002876	IORAS	IORAS	cruise 45	fd699988-ab5d-4737-9443-9085cea191d2															
4444205786	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.897+00:00	69	{}	PRESERVED_SPECIMEN	5.0	PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	46.3665222	153.0516827	{}	Pacific Ocean	1966.0	7.0	15.0	1966-07-15	196.0	196.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.897+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8b0fdb55-e48d-4cab-a44d-6cf3df578ec5'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Vityaz_cruise 39_st.5603	8b0fdb55-e48d-4cab-a44d-6cf3df578ec5	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northwest Pacific	5603	OBFc	4444205786	8b0fdb55-e48d-4cab-a44d-6cf3df578ec5	3175.0 - 3250.0 m	INV0002863	IORAS	IORAS	cruise 39	fd699988-ab5d-4737-9443-9085cea191d2															
4444205513	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.801+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	45.4331414	154.201673	{}	Pacific Ocean	1966.0	8.0	20.0	1966-08-20	232.0	232.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.801+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '350ec7b4-800f-46c6-8c37-0ff386f16c23'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Galathea Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Vityaz_cruise 39_st.5624	350ec7b4-800f-46c6-8c37-0ff386f16c23	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northwest Pacific	5624	OBFc	4444205513	350ec7b4-800f-46c6-8c37-0ff386f16c23	5200.0 m	INV0002872	IORAS	IORAS	cruise 39	fd699988-ab5d-4737-9443-9085cea191d2															
4444205785	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.908+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	44.1165262	149.5682086	{}	Pacific Ocean	1966.0	9.0	6.0	1966-09-06	249.0	249.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.908+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '5aff3d9d-df80-4bbd-912e-68b3d99f7746'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Galathea Trawl	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE	RV Vityaz_cruise 39_st.5633	5aff3d9d-df80-4bbd-912e-68b3d99f7746	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northwest Pacific, Kuril-Kamchatka Trench	5633	OBFc	4444205785	5aff3d9d-df80-4bbd-912e-68b3d99f7746	6156.0 - 6117.0 m	INV0002873	IORAS	IORAS	cruise 39	fd699988-ab5d-4737-9443-9085cea191d2															
4444205716	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.153+00:00	69	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	44.3998692	149.1682089	{}	Pacific Ocean	1966.0	9.0	8.0	1966-09-08	251.0	251.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.153+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '776925d9-aae7-4a4a-9ad2-b1cdf967758e'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Galathea Trawl	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE	RV Vityaz_cruise 39_st.5635	776925d9-aae7-4a4a-9ad2-b1cdf967758e	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northwest Pacific	5635	OBFc	4444205716	776925d9-aae7-4a4a-9ad2-b1cdf967758e	3900.0 - 4135.0 m	INV0002871	IORAS	IORAS	cruise 39	fd699988-ab5d-4737-9443-9085cea191d2															
4444205615	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.843+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	44.2831904	149.5515433	{}	Pacific Ocean	1966.0	9.0	6.0	1966-09-06	249.0	249.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.843+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c60571db-163c-4c85-bf2d-bdd7ac98b562'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Galathea Trawl	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE	RV Vityaz_cruise 39_st.5634	c60571db-163c-4c85-bf2d-bdd7ac98b562	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northwest Pacific	5634	OBFc	4444205615	c60571db-163c-4c85-bf2d-bdd7ac98b562	4690.0 - 4720.0 m	INV0002867	IORAS	IORAS	cruise 39	fd699988-ab5d-4737-9443-9085cea191d2															
4444205403	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.759+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	-8.4174431	80.5662993	{}	Indian Ocean	1964.0	11.0	19.0	1964-11-19	324.0	324.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.759+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd424bd6b-bf72-47b1-8952-476a2e0dcf54'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee trawl	WGS84	Pycnogonida		[]	[]			EUROPE	RV Vityaz_cruise 36_st.5315	d424bd6b-bf72-47b1-8952-476a2e0dcf54	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Indian Ocean	5315	OBFc	4444205403	d424bd6b-bf72-47b1-8952-476a2e0dcf54	5006.0 m	INV0002784	IORAS	IORAS	cruise 36	fd699988-ab5d-4737-9443-9085cea191d2															
4444205579	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.114+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	38.666486	143.4845984	{}	Pacific Ocean	1957.0	5.0	10.0	1957-05-10	130.0	130.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.114+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'a1e62a1b-afcd-418d-9bd9-5d9e79e57bd2'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE	RV Vityaz_cruise 24_st.3577	a1e62a1b-afcd-418d-9bd9-5d9e79e57bd2	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	West Pacific	3577	OBFc	4444205579	a1e62a1b-afcd-418d-9bd9-5d9e79e57bd2	3042.0 m	INV0002864	IORAS	IORAS	cruise 24	fd699988-ab5d-4737-9443-9085cea191d2															
4444205327	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.033+00:00	69	{}	PRESERVED_SPECIMEN	6.0	PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	50.0165256	157.6519148	{}	Pacific Ocean	1953.0	6.0	24.0	1953-06-24	175.0	175.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.033+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e0bf6d08-90e4-4093-98c8-9e3066140dc9'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Vityaz_cruise 14_st.2210	e0bf6d08-90e4-4093-98c8-9e3066140dc9	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northeast Pacific	2210	OBFc	4444205327	e0bf6d08-90e4-4093-98c8-9e3066140dc9	2430.0 - 2670.0 m	INV0002870	IORAS	IORAS	cruise 14	fd699988-ab5d-4737-9443-9085cea191d2															
1055740275	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:03.780+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1876 - 1905: page 49', 'http://purl.org/dc/terms/created': '1187776550000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/0798dda5-c276-4765-95c3-2d86ad988e23'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	-33.516667	-74.716667	{}								['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:03.780+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1192056'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1876 - 1905: page 49', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/0798dda5-c276-4765-95c3-2d86ad988e23'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False					WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE		1192056			309	ZOO	1055740275	4f6deffa-0900-4a90-9a61-8713484b101c		1881.38	NHMUK														Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae		HOLOTYPE	NHMUK:ecatalogue:1192056	"{""associatedMediaCount"": 1, ""barcode"": ""NHMUK014491532"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": ""Challenger Collection"", ""commodity"": null, ""created"": 1294336546000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon procerum Hoek, 1881"", ""determinationTypes"": null, ""donorName"": ""Lords Commissioners of the Treasury"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055740275"", ""gbifIssue"": [""COORDINATE_ROUNDED"", ""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": ""Specimen"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""Spirit"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"
318008064	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.031+00:00	124	{}	OCCURRENCE		PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	-33.5166	-74.7166	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.031+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34952'}]	[]	[]	[]			False					WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE						SOMBASE Pycnogonids	318008064			34952	BAS				3950.0	0.0													
318008083	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.906+00:00	124	{}	OCCURRENCE		PRESENT	2117764	1	54	354	9477065	2013	2117630	2117764	2117764	Nymphon procerum Hoek, 1881	Nymphon procerum Hoek, 1881	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon procerum	Nymphon	procerum	SPECIES	ACCEPTED	NE	-56.8666	-24.9833	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.906+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37121'}]	[]	[]	[]			False					WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE						SOMBASE Pycnogonids	318008083			37121	BAS				5590.5	60.5													
