key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	elevation	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	acceptedNameUsage	institutionID	locality	collectionCode	gbifID	occurrenceID	parentNameUsageID	previousIdentifications	institutionCode	acceptedNameUsageID	identificationRemarks	verbatimElevation	higherClassification	collectionID	parentNameUsage	continent	coordinateUncertaintyInMeters	datasetName	http://unknown.org/nick	verbatimEventDate	verbatimLocality	taxonID	catalogNumber	occurrenceRemarks	http://unknown.org/captive	identificationID	depth	depthAccuracy	waterBody	samplingProtocol	eventID	scientificNameID	footprintWKT	eventTime	fieldNumber	networkKeys	collectionKey	verbatimDepth	ownerInstitutionCode	parentEventID	stateProvince	county	language	type	locationID	bibliographicCitation	datasetID	verbatimIdentification	otherCatalogNumbers	habitat	georeferenceRemarks	higherGeography	dynamicProperties	lifeStage	organismQuantity	organismQuantityType	recordNumber	nomenclaturalCode	disposition	materialEntityID	georeferenceProtocol	verbatimCoordinateSystem	projectId	locationRemarks
3302785423	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.864+00:00	187	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		80.4917	12.5		{}	1960.0	8.0	1.0	1960-08-01	214.0	214.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:27.864+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-225'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False	Bengt Christiansen	Nils Knaben	Ethanol	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:TSZ:EVERT:Ch-225		https://ror.org/00wge5k78	Storlisnaget NE	EVERT	3302785423	urn:catalog:TSZ:EVERT:Ch-225			TSZ					db9c8f41-0c88-465b-8f49-5e30583fe517									Ch-225													['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	db9c8f41-0c88-465b-8f49-5e30583fe517				Svalbard							Nymphon serratum	CECDFE40-D587-0FA3-E053-A876F0814F62	rock, stones	OR													
4444205704	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.873+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		74.2666703	19.1452326		{}	1958.0	4.0	29.0	1958-04-29	119.0	119.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:58.873+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'f6ac08e9-2f13-4353-b894-ff43d1a8bb8c'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	RV Sevastopol	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		f6ac08e9-2f13-4353-b894-ff43d1a8bb8c		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Norwegian Sea	OBFc	4444205704	f6ac08e9-2f13-4353-b894-ff43d1a8bb8c			IORAS					fd699988-ab5d-4737-9443-9085cea191d2									INV0003069						Norwegian Sea	Sigsbee Trawl	RV Sevastopol_cruise 8_st.1494				1494	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	55.0 m	IORAS	cruise 8																								
4444205569	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.821+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		66.0988495	-27.7191643		{}	1958.0	7.0	2.0	1958-07-02	183.0	183.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:58.821+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '95bc0df2-5630-4f59-ad8a-cd86e81fc5e6'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	RV Sevastopol	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	IS	[]	[]	EUROPE	Iceland	EUROPE		95bc0df2-5630-4f59-ad8a-cd86e81fc5e6		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	north Atlantics	OBFc	4444205569	95bc0df2-5630-4f59-ad8a-cd86e81fc5e6			IORAS					fd699988-ab5d-4737-9443-9085cea191d2									INV0003039						Atlantic Ocean	Otter Trawl	RV Sevastopol_cruise 9_st.1614				1614	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	430.0 m	IORAS	cruise 9																								
4444205677	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.146+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		66.1155186	-27.6191697		{}	1957.0	7.0	24.0	1957-07-24	205.0	205.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:59.146+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '6ce17e23-b76e-4050-8cf5-9da92a4002ed'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	RV Sevastopol	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	IS	[]	[]	EUROPE	Iceland	EUROPE		6ce17e23-b76e-4050-8cf5-9da92a4002ed		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	north Atlantics	OBFc	4444205677	6ce17e23-b76e-4050-8cf5-9da92a4002ed			IORAS					fd699988-ab5d-4737-9443-9085cea191d2									INV0003054						Atlantic Ocean	Otter Trawl	RV Sevastopol_cruise 9_st.1682				1682	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	387.0 m	IORAS	cruise 9																								
3127658424	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.557+00:00	160	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		69.266667	-77.8		{}	1956.0	9.0	9.0	1956-09-09	253.0	253.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-17T23:36:43.557+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6554'}]	[]	[]	[]	2ae7293d-9c89-46ee-9aa8-ea116dacad3f	False				WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans	DFO_MLI_MuseumCollection_6554		https://edmo.seadatanet.org/report/4160	Foxe Basin	MuseumCollection	3127658424	DFO_MLI_MuseumCollection_6554			IML									DFO Quebec Region MLI museum collection			entre Bray Island et Rowley Island	083_01205	6554				50.0	5.0				urn:lsid:marinespecies.org:taxname:134707			SAB 56-837 B-45								en	PhysicalObject			dfo_que_mli_museum	Nymphon serratum																
3127658427	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.549+00:00	160	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		66.466667	-86.2		{}	1955.0	9.0	8.0	1955-09-08	251.0	251.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-17T23:36:43.549+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6553'}]	[]	[]	[]	2ae7293d-9c89-46ee-9aa8-ea116dacad3f	False				WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans	DFO_MLI_MuseumCollection_6553		https://edmo.seadatanet.org/report/4160	Repulse Bay	MuseumCollection	3127658427	DFO_MLI_MuseumCollection_6553			IML							NORTH_AMERICA		DFO Quebec Region MLI museum collection				083_01205	6553				90.0	20.0				urn:lsid:marinespecies.org:taxname:134707			SAB 55-711 B-10								en	PhysicalObject			dfo_que_mli_museum	Nymphon serratum																
1317507939	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:58.653+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE					{}	1940.0	7.0	22.0	1940-07-22	204.0	204.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:44:00.000+00:00	2024-07-02T12:36:58.653+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30d8837e4-8545-44c1-9e79-2f9313903c3e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	R. Bartlett	Hedgpeth, J. W.	Alcohol (Ethanol)		Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland	NORTH_AMERICA		http://n2t.net/ark:/65665/30d8837e4-8545-44c1-9e79-2f9313903c3e		urn:lsid:biocol.org:col:34871	1 mile NW Of Conical Rock	IZ	1317507939	http://n2t.net/ark:/65665/30d8837e4-8545-44c1-9e79-2f9313903c3e			USNM				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		NORTH_AMERICA		NMNH Extant Biology		22 JUL 1940			USNM 80735				78.0	32.0	Arctic Ocean							['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	0174f5b3-da29-4967-b8dc-ce75ed53e35d								37							Arctic Ocean, Greenland												
1056173825	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:59.920+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 76', 'http://purl.org/dc/terms/created': '1187782307000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/d11c8068-329e-4fbf-8ba0-14f4d062b6e4'}]}	PRESERVED_SPECIMEN	10.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE					{}	1939.0	8.0		1939-08			['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:17:59.920+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2237291'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 76', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/d11c8068-329e-4fbf-8ba0-14f4d062b6e4'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	Mr G J. Lockley	Dr G Cranmer			Pycnogonida		[]	[]			EUROPE		2237291			off Bear Island	ZOO	1056173825	255d3766-570a-4885-97fa-1b929869a1ab			NHMUK				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae										1978.152						Barents Sea							['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']													NHMUK:ecatalogue:2237291				"{""associatedMediaCount"": 1, ""barcode"": ""011016403"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1311873169000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon serratum Sars, 1879"", ""determinationTypes"": null, ""donorName"": ""Mr G J. Lockley"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056173825"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR06"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Stella Carina""}"											
3024487355	e3992de2-60bf-4cdf-9bc5-3e4525d017d6	e88c96a3-5884-4e51-a580-e417ca4c9eed	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-07-17T09:07:44.666+00:00	2024-07-17T09:08:00.654+00:00	174	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		66.333333	12.466667		{}	1938.0	6.0		1938-06-20/1938-06-24	171.0	175.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2020-02-14T14:37:16.259+00:00	2024-07-17T09:08:00.654+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a'}]	[]	[]	[]	c2bfdeef-9c03-435e-8465-c483dadd6995	True		Stock Jan Hendrik	container type: vial; preservation method: alcohol	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Royal Belgian Institute of Natural Sciences	https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a		https://ror.org/02y22ws83	Greenland Sea	INV-OTH	3024487355	https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a			RBINS					f68566db-1ecc-4dd1-9743-fa7035a413ec	Nymphon Fabricius, 1794	EUROPE	1000.0				Greenland Sea, Oceans		INV.69203						Greenland Sea, Oceans			urn:lsid:marinespecies.org:taxname:134707			11726	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	f68566db-1ecc-4dd1-9743-fa7035a413ec		RBINS						http://www.geonames.org/2960853		be_rbins_invertebrates_cheliceratamarine							Unknown	1.0	SpecimensInContainer	urn:catalog:RBINS:IG:11726	ICZN	Present	f00ad019-cce7-42bb-8ec2-54be03c4ea9a				
3026125483	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-01-29T10:56:16.469+00:00	2024-01-29T14:50:20.340+00:00	274	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		66.333333	12.466667		{}	1938.0	6.0		1938-06-20/1938-06-24	171.0	175.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']	2020-02-14T14:37:16.259+00:00	2024-01-29T14:50:20.340+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a'}]	[]	[]	[]		True		Stock Jan Hendrik	container type: vial; preservation method: alcohol	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Royal Belgian Institute of Natural Sciences	https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a		https://www.wikidata.org/wiki/Q222297	Greenland Sea	urn:catalog:RBINS:Pycnogonida	3026125483	https://darwin.naturalsciences.be/uri/object/f00ad019-cce7-42bb-8ec2-54be03c4ea9a			RBINS-Scientific Heritage					http://collections.naturalsciences.be/113	Nymphon Fabricius, 1794	EUROPE	1000.0	Royal Belgian Institute of Natural Sciences Collection			Greenland Sea, Oceans	https://www.gbif.org/species/2117751	INV.69203						Greenland Sea, Oceans			urn:lsid:marinespecies.org:taxname:134707			11726	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			RBINS				en	PhysicalObject	http://www.geonames.org/2960853		be_rbins_darwin		urn:catalog:RBINS:IG:11726					Unknown	1.0	SpecimensInContainer		ICZN	Present					
